5543,36,
7859,15,
1974,9,
2192,32,
503,32,
8003,30,
6773,30,
5183,13,
8725,12,
3123,11,
369,4,
4309,24,
1162,9,
5010,13,
9601,13,
3669,28,
5210,28,
4507,13,
1641,23,
3867,9,
1138,11,
4322,4,
8595,9,
7982,37,
1057,23,
6202,26,
3327,9,
6919,13,
5569,36,
2144,38,
2808,13,
5080,23,
5822,25,
7064,32,
8329,38,
9687,39,
6115,17,
9327,12,
2358,25,
2676,12,
1764,9,
7702,23,
5319,1,
5612,13,
4800,5,
6814,31,
5517,30,
8651,12,
3049,7,
4297,13,
6604,15,
5717,15,
6666,30,
8210,5,
1032,32,
8519,13,
3657,9,
2917,24,
7572,30,
7212,5,
6841,12,
7535,32,
9947,39,
2799,36,
8664,32,
6709,13,
2822,37,
5041,15,
130,39,
1179,32,
4748,3,
8253,18,
9632,15,
2688,25,
1061,12,
6206,9,
3686,31,
4231,36,
9129,11,
918,39,
3543,26,
3605,11,
1937,13,
5146,13,
5455,5,
6367,30,
9329,36,
9737,13,
8266,30,
9315,25,
348,30,
2664,23,
4643,13,
7999,4,
6219,31,
4221,9,
2521,26,
1634,32,
7865,32,
931,9,
2214,23,
6447,7,
4486,13,
509,13,
7111,28,
6394,11,
9024,29,
8309,13,
3129,28,
1539,15,
4979,18,
1117,7,
8079,13,
3846,9,
3461,37,
7152,34,
2972,22,
3290,9,
1663,12,
651,23,
7138,13,
4007,30,
1700,26,
5548,30,
9053,15,
3873,30,
111,15,
4328,15,
6635,13,
5748,13,
8550,11,
3688,11,
2692,4,
987,12,
6503,18,
3674,34,
5591,9,
9465,32,
9518,26,
8787,12,
2867,22,
8455,28,
1533,25,
3531,15,
855,13,
5072,13,
8773,33,
2853,23,
9679,13,
2735,23,
3768,18,
336,9,
2705,32,
1000,32,
7256,37,
9160,9,
8482,13,
2525,23,
8162,25,
1968,15,
6435,16,
5115,30,
7484,13,
2511,36,
5177,15,
9768,15,
1172,23,
4660,34,
2259,36,
2552,26,
247,3,
6169,13,
284,15,
7564,4,
4872,18,
7142,24,
5921,9,
8762,39,
6344,37,
7446,32,
9041,36,
8057,23,
8110,11,
5125,9,
9479,8,
7607,23,
682,25,
4622,13,
4038,30,
1346,32,
1731,30,
1413,13,
8457,4,
9824,4,
9084,13,
3904,30,
3189,12,
5090,37,
550,16,
4730,12,
4065,13,
7274,13,
5622,15,
711,39,
9535,23,
2513,12,
6453,16,
577,7,
2591,25,
6771,13,
1294,34,
2766,17,
6999,37,
1123,12,
2381,13,
8301,23,
6614,13,
8018,15,
6057,21,
9207,23,
249,39,
2556,21,
3667,15,
2015,13,
7144,8,
7515,11,
3335,31,
7130,39,
8112,39,
2408,4,
463,12,
818,13,
7012,7,
1136,16,
9642,13,
8927,5,
3007,15,
2042,28,
315,13,
4548,13,
5952,11,
5583,39,
9139,13,
8461,9,
6799,16,
7463,9,
9376,32,
1098,39,
4591,30,
2727,13,
1762,30,
4999,7,
6944,13,
1022,23,
2902,29,
2208,9,
9523,32,
1630,25,
6812,12,
5900,9,
1245,37,
8319,11,
1487,24,
2436,9,
438,23,
8073,15,
1164,13,
5344,25,
7743,39,
1339,17,
608,5,
661,5,
4163,29,
6161,23,
3512,31,
9100,21,
7067,23,
105,13,
3498,30,
8049,9,
1382,32,
7613,32,
4206,12,
5663,24,
5225,36,
9461,7,
8412,12,
3541,13,
5504,23,
2492,6,
6750,13,
3218,32,
6720,32,
9751,28,
3038,9,
1102,18,
5001,35,
6962,37,
1010,26,
3939,7,
1978,13,
892,26,
4484,30,
6800,39,
4124,37,
9393,9,
2387,6,
6620,16,
1475,13,
9213,32,
4019,12,
9554,28,
2970,11,
2610,18,
5560,12,
5931,15,
294,13,
4474,17,
5230,32,
4896,37,
9436,24,
3223,36,
469,25,
3516,18,
3887,13,
8104,13,
5135,23,
7426,9,
3820,32,
9088,32,
810,39,
1195,11,
8970,12,
9597,11,
1423,11,
2653,1,
2690,13,
7241,30,
8838,15,
2187,13,
6420,13,
9820,37,
2680,16,
8999,24,
6966,16,
3088,23,
705,37,
7985,24,
9559,32,
8865,28,
6154,32,
4820,17,
880,13,
5484,8,
7853,33,
9704,13,
748,12,
5774,7,
70,32,
6301,32,
5389,27,
4596,32,
9609,30,
9943,15,
667,30,
8894,16,
3292,13,
2974,30,
4515,26,
3714,25,
9491,30,
1213,39,
6651,20,
5061,11,
4330,7,
8566,16,
3001,13,
325,15,
7296,16,
2694,24,
3372,4,
8471,7,
1293,32,
6756,32,
4795,32,
1957,9,
2560,28,
3533,23,
7102,12,
4781,13,
6123,30,
5074,25,
5459,9,
352,18,
1454,13,
8950,37,
6005,30,
4956,21,
6276,23,
7325,12,
9918,4,
220,25,
1677,11,
1970,23,
7115,16,
9044,25,
139,37,
3850,13,
2379,28,
5407,15,
1174,15,
6252,37,
9998,15,
3347,13,
7898,16,
4851,23,
7220,4,
286,39,
5552,18,
5259,12,
8702,12,
1895,32,
7077,37,
5141,32,
6655,9,
3826,15,
5752,17,
2830,36,
7010,8,
5127,13,
6717,30,
2422,13,
9974,9,
698,30,
2040,13,
2274,12,
5302,29,
7927,12,
6915,39,
4239,37,
6426,24,
3551,11,
2502,4,
5092,9,
6375,15,
4414,21,
9683,17,
356,13,
4280,25,
6046,31,
2236,39,
3986,1,
4148,16,
261,30,
3564,21,
3271,9,
8182,21,
8368,37,
7133,16,
2434,30,
7679,37,
5780,30,
5024,7,
6073,12,
3416,36,
1162,18,
3483,25,
9949,24,
2031,36,
1044,18,
9601,32,
9935,37,
3669,7,
5941,13,
237,32,
2558,25,
4507,32,
7554,39,
1708,9,
6468,32,
7028,24,
6705,11,
9976,25,
8943,28,
2993,23,
6933,11,
4241,13,
5599,30,
8832,1,
2197,15,
6430,15,
554,4,
5518,16,
5465,30,
7449,37,
8329,9,
9378,20,
2743,20,
4962,32,
715,27,
6909,13,
9965,12,
226,36,
1261,12,
4445,7,
1616,37,
6814,32,
9407,16,
6618,9,
2756,16,
6680,4,
3805,11,
5346,13,
5768,9,
9937,13,
8210,30,
3302,15,
1032,5,
4179,20,
6177,30,
9259,25,
7957,39,
4458,37,
9079,16,
2465,26,
467,16,
3514,23,
107,9,
6338,11,
3207,24,
7387,12,
4748,24,
8267,32,
5426,4,
5744,23,
8931,9,
8253,13,
1368,12,
5308,32,
1739,15,
6921,24,
7255,13,
7933,25,
3248,38,
3912,13,
5506,31,
1937,32,
3780,12,
733,23,
3024,21,
1819,4,
7628,16,
5692,13,
4073,30,
8879,15,
3955,30,
7139,37,
2228,13,
9409,16,
9718,26,
1491,36,
7362,23,
5401,13,
6684,15,
9623,13,
4543,32,
665,9,
7945,12,
4183,25,
4476,5,
8403,28,
2801,39,
9104,9,
1582,7,
4766,8,
7813,13,
6342,30,
9304,24,
8271,29,
9968,15,
7257,21,
2321,16,
323,26,
5667,4,
7974,16,
3077,1,
6208,30,
8801,34,
6517,12,
6807,17,
8149,22,
6369,13,
7789,15,
8706,23,
3104,16,
366,15,
403,3,
4661,16,
6003,13,
7286,11,
1385,37,
6901,39,
8867,24,
1267,9,
589,13,
4822,13,
9413,13,
6702,27,
3848,30,
3133,12,
86,9,
4319,13,
5723,11,
8030,37,
6981,32,
5338,39,
4674,12,
3045,13,
2259,11,
7541,24,
616,4,
7896,9,
2245,36,
4464,16,
7218,13,
7393,17,
9479,39,
521,23,
6715,13,
1427,23,
3003,9,
4052,4,
327,23,
7261,26,
9151,7,
2207,9,
5475,32,
3549,30,
5846,17,
1959,13,
1228,25,
5152,13,
7422,23,
9017,39,
9759,13,
6255,18,
7288,23,
1440,9,
4649,5,
6956,23,
4995,17,
5698,24,
5622,32,
9178,18,
9240,9,
8818,13,
644,9,
7193,4,
4492,13,
4810,16,
8315,13,
4321,37,
8085,5,
3121,25,
7725,30,
8580,1,
3734,21,
8513,34,
7529,13,
620,15,
4853,15,
6733,37,
1881,12,
1588,30,
2793,9,
9656,23,
8263,11,
8556,23,
7316,36,
8927,32,
1749,13,
5982,13,
5288,25,
7595,39,
9231,24,
8438,23,
504,39,
8793,4,
197,12,
7477,23,
3537,11,
4785,1,
3615,16,
6361,39,
4667,37,
9325,30,
49,13,
4282,13,
6589,15,
8873,13,
2916,39,
9244,4,
1273,30,
3580,30,
2238,15,
1681,7,
5914,23,
4865,26,
2593,12,
581,39,
5863,24,
4814,39,
7875,13,
5040,32,
6323,12,
1487,7,
6694,13,
8073,18,
1353,39,
9195,39,
7955,18,
6191,13,
2251,17,
4523,11,
9257,32,
7148,32,
7210,39,
9077,23,
2133,29,
2426,9,
9485,16,
4723,24,
2834,16,
2119,30,
1922,13,
3883,23,
543,12,
1576,9,
8611,7,
9978,13,
6949,34,
1419,13,
4628,13,
2213,38,
9846,12,
2568,11,
8797,9,
1912,16,
5504,12,
6750,22,
8129,37,
8294,13,
9673,18,
2729,24,
4087,13,
7280,13,
6247,8,
9262,28,
3275,5,
3568,9,
1314,31,
8810,39,
4869,7,
7185,30,
6445,37,
5533,32,
7215,25,
3450,37,
8091,30,
1182,30,
4366,3,
4313,15,
9598,39,
8226,7,
4541,39,
5945,17,
1034,17,
2021,5,
4845,25,
4882,37,
3170,23,
1209,13,
7774,10,
1926,24,
5057,9,
4379,37,
7071,23,
9648,13,
3753,12,
28,5,
5310,12,
1741,23,
8785,30,
8838,32,
867,30,
1953,15,
5162,15,
7469,17,
5508,23,
7824,32,
1623,23,
6135,32,
2376,39,
9753,15,
3040,30,
3118,9,
8628,36,
5390,23,
3782,16,
3026,33,
41,39,
6001,4,
9559,31,
2945,13,
6154,13,
4156,23,
1636,17,
4502,15,
1555,13,
1133,9,
8590,11,
9994,5,
3,12,
4199,32,
4863,9,
9454,13,
487,36,
127,13,
9424,32,
1506,12,
457,17,
2125,7,
7762,9,
4344,13,
3031,39,
710,4,
1796,7,
5607,15,
3690,36,
9852,23,
3969,17,
1240,15,
2498,10,
6756,13,
3547,13,
5088,11,
2138,37,
1468,39,
5341,16,
4585,7,
7632,12,
7325,39,
2963,29,
9254,6,
8816,30,
8498,15,
642,30,
1984,13,
1654,17,
4453,24,
2896,8,
9784,13,
3864,23,
9415,17,
4335,36,
6626,24,
766,25,
2764,23,
2100,8,
4358,37,
9627,1,
3695,24,
300,13,
1349,6,
6531,23,
9124,13,
1524,28,
6112,31,
1201,23,
6098,30,
2673,36,
8976,12,
8261,30,
1083,23,
6521,16,
3081,13,
1069,24,
6507,37,
7593,34,
9167,30,
5106,39,
6389,9,
3242,24,
926,11,
3906,35,
6141,13,
8355,38,
9019,31,
7650,36,
1790,13,
1827,5,
7290,15,
4944,37,
9920,25,
238,18,
3949,16,
5912,4,
1988,16,
5543,30,
3868,26,
90,13,
2397,15,
4745,37,
5743,15,
6692,30,
2752,34,
5409,30,
8529,9,
7598,30,
3720,1,
2943,4,
4029,9,
7531,9,
6535,24,
8782,12,
6401,28,
3588,24,
1512,7,
2832,25,
156,39,
3526,13,
8994,36,
9312,23,
398,28,
3023,13,
38,7,
331,11,
3696,31,
7996,36,
6216,13,
6562,9,
3378,12,
9155,11,
928,39,
2504,9,
8157,23,
5172,9,
4123,4,
6785,39,
8143,36,
8292,30,
1167,17,
1460,13,
6011,26,
9198,30,
8875,9,
7151,31,
2224,23,
6457,7,
279,9,
6828,18,
1261,39,
5494,39,
9103,9,
3856,13,
8089,9,
424,36,
8584,13,
6207,36,
3353,5,
9937,32,
6871,29,
2968,37,
5228,6,
5574,30,
9501,23,
9079,15,
2850,25,
121,15,
3899,30,
7454,4,
5440,30,
838,26,
7809,11,
6338,36,
8627,30,
3168,4,
2428,13,
4407,27,
7306,7,
5601,13,
4552,22,
8495,31,
9159,4,
7126,36,
7188,39,
3557,15,
6766,15,
865,9,
7481,27,
6432,16,
6418,31,
7785,37,
6133,39,
9396,17,
2390,32,
2745,23,
1118,12,
4595,9,
3462,18,
8013,13,
8508,9,
2551,23,
3662,13,
3570,29,
5496,3,
1316,23,
6461,12,
7510,9,
8360,16,
442,12,
2440,26,
8040,4,
6684,36,
9637,11,
8906,7,
4035,10,
2986,13,
6926,25,
6541,5,
3712,39,
5947,13,
7456,36,
2483,13,
7034,16,
2123,18,
4395,12,
4713,25,
9357,13,
6568,12,
1757,30,
4048,30,
1439,9,
4263,13,
4556,25,
5605,18,
2203,11,
3623,17,
6807,12,
7840,9,
5895,11,
5164,23,
8298,9,
3056,39,
1466,24,
8284,36,
6070,23,
1159,15,
8526,25,
4465,34,
3332,13,
271,39,
9427,23,
9042,11,
7009,33,
7062,21,
7380,16,
3440,12,
5737,13,
4741,4,
5034,30,
19,39,
8539,15,
3375,30,
9996,25,
2025,9,
7232,7,
9959,13,
5580,5,
9440,9,
3227,31,
4413,36,
7038,7,
5077,13,
5803,39,
8937,1,
2687,39,
1390,4,
6572,7,
5685,23,
4636,28,
7621,12,
8487,5,
3971,29,
7473,13,
6758,17,
1906,30,
806,36,
6677,21,
7726,16,
5009,7,
4294,11,
8005,39,
3668,32,
8500,39,
6467,9,
4506,11,
1693,13,
5926,13,
7516,20,
6453,38,
5488,25,
2462,13,
1137,5,
1190,9,
5423,13,
2432,32,
1483,17,
8248,39,
5356,32,
141,12,
3681,4,
2632,31,
1720,4,
6187,23,
1351,30,
7529,16,
634,9,
4226,13,
9073,13,
1217,30,
4735,10,
7819,13,
8112,17,
8992,21,
9734,11,
8978,24,
7994,29,
3083,9,
1378,11,
4216,16,
9349,39,
7980,24,
7249,34,
9231,7,
3567,9,
5108,15,
6391,13,
197,23,
1601,33,
7106,5,
8650,8,
3048,13,
6988,33,
743,12,
6009,5,
780,26,
1829,17,
1776,9,
9567,12,
9922,13,
3965,23,
955,4,
2238,16,
7504,15,
2953,30,
4828,13,
6826,23,
2916,12,
7875,16,
9419,13,
2768,11,
6616,39,
2703,31,
9287,18,
7969,36,
7547,16,
4537,13,
5240,36,
7918,1,
2147,39,
1528,32,
1936,7,
7081,12,
1514,31,
9674,36,
9367,11,
718,7,
2716,9,
7267,30,
6218,25,
4951,23,
5984,18,
8848,15,
584,39,
6393,21,
6446,9,
8797,36,
8159,31,
7465,39,
5771,37,
1116,29,
1153,13,
5386,13,
3845,11,
8011,28,
8891,16,
2240,16,
1992,28,
2226,31,
228,21,
5254,12,
4883,13,
5918,39,
2786,39,
147,9,
3821,13,
8054,13,
811,30,
7669,33,
8934,33,
9598,8,
7920,33,
2984,30,
2269,12,
1357,7,
5590,7,
7906,12,
7551,13,
8468,37,
8454,16,
1594,18,
7032,9,
8134,4,
6354,13,
4100,7,
1903,12,
8947,7,
2734,25,
351,15,
6582,5,
3753,23,
5988,13,
1755,13,
9915,36,
9237,16,
9901,9,
6434,4,
3559,23,
5840,12,
4807,9,
4113,37,
3070,32,
9398,13,
1171,29,
2376,12,
6980,15,
71,13,
786,5,
5775,30,
4288,13,
8066,30,
8895,13,
1039,18,
4834,24,
8190,25,
4156,12,
2945,32,
9107,21,
9796,7,
1507,34,
1878,23,
1184,15,
4702,3,
6700,13,
2695,5,
6197,5,
6861,30,
1716,37,
9150,36,
8790,31,
9839,16,
8136,36,
7458,16,
6409,13,
7829,15,
1520,6,
6743,30,
4397,24,
1891,25,
5137,9,
842,30,
8324,15,
6584,37,
724,30,
4064,7,
2300,8,
